16,3.22729,15,3.29276,14,2.9284,13,3.06414,12,3.05367,11,3.07242,10,3.06763,9,3.21944,8,2.86932,7,2.80207,6,3.2816,5,3.31555,4,3.25474
16,3.2251,15,3.00527,14,2.93265,13,3.05099,12,3.07144,11,3.04052,10,3.05277,9,3.07252,8,2.86557,7,2.81214,6,4.79056,5,3.35154,4,3.41093
16,3.214,15,3.0794,14,2.91595,13,3.05359,12,3.04641,11,3.07637,10,3.08049,9,3.0756,8,2.85927,7,2.88864,6,3.34257,5,3.06169,4,3.63424
16,3.24419,15,2.93364,14,2.92253,13,3.03641,12,3.08198,11,3.06659,10,3.08691,9,3.07707,8,2.85557,7,2.86473,6,3.28657,5,3.15993,4,3.17094
16,3.25373,15,2.9215,14,2.91566,13,3.08224,12,3.0685,11,3.10283,10,3.12489,9,3.05421,8,2.89174,7,2.85768,6,3.16182,5,3.03813,4,3.14992
16,3.22982,15,2.90044,14,2.93079,13,3.05971,12,3.05638,11,3.07374,10,3.20642,9,3.07738,8,2.90093,7,2.92092,6,2.89059,5,3.15104,4,3.91827
16,3.23339,15,2.90881,14,2.91369,13,3.07546,12,3.06654,11,3.04641,10,3.11046,9,3.12023,8,2.89851,7,2.94978,6,3.4887,5,3.22839,4,3.31321
16,3.23797,15,2.91514,14,2.91697,13,3.055,12,3.06752,11,3.05871,10,3.10133,9,3.08919,8,2.88448,7,3.03444,6,3.04322,5,3.27398,4,3.38144
16,3.28224,15,2.96107,14,2.90485,13,3.06458,12,3.05869,11,3.12665,10,3.11982,9,3.10481,8,2.85112,7,3.11926,6,2.99685,5,3.21078,4,2.91
16,3.33551,15,2.97133,14,2.94402,13,3.04362,12,3.06156,11,3.11108,10,3.01023,9,3.06915,8,2.90079,7,3.01608,6,3.20142,5,3.23177,4,2.77454
16,3.40795,15,2.95102,14,2.94112,13,3.05959,12,3.05878,11,3.07801,10,3.06543,9,3.06723,8,2.87503,7,3.06118,6,3.06125,5,3.1073,4,2.90602
16,3.32305,15,3.02988,14,2.92407,13,3.05371,12,3.07852,11,3.1131,10,3.06914,9,3.09152,8,2.89533,7,3.09711,6,2.96436,5,3.21956,4,2.98307
16,3.40046,15,3.01129,14,2.94654,13,3.07752,12,3.0736,11,3.03592,10,3.03888,9,3.07636,8,3.09395,7,3.05297,6,2.90771,5,3.21479,4,3.08992
16,3.30993,15,3.05845,14,2.92125,13,3.07347,12,3.12355,11,3.04448,10,3.08312,9,3.03258,8,3.00967,7,3.30664,6,2.93513,5,2.97162,4,3.18595
16,3.35998,15,2.98226,14,2.9199,13,3.05336,12,3.06997,11,3.05464,10,3.09064,9,3.06215,8,2.92316,7,3.39931,6,3.24107,5,2.93021,4,3.04391
16,3.39083,15,2.98372,14,2.92298,13,3.0594,12,3.11663,11,3.05483,10,3.07013,9,3.08286,8,3.02733,7,3.04999,6,3.60423,5,3.03873,4,2.92692
16,3.33675,15,3.00764,14,2.91328,13,3.0534,12,3.07091,11,3.07001,10,3.03004,9,3.08834,8,3.01243,7,3.18714,6,3.2544,5,3.05045,4,2.76858
16,3.34756,15,2.95243,14,2.91562,13,3.0801,12,3.07013,11,3.03904,10,3.02837,9,3.06821,8,3.77203,7,3.12631,6,3.0948,5,3.10349,4,2.87519
16,3.73977,15,2.98067,14,2.92312,13,3.07514,12,3.13555,11,3.05825,10,3.0504,9,3.10186,8,3.49981,7,3.36671,6,3.20633,5,2.9969,4,2.73711
16,3.803,15,3.04966,14,2.92879,13,3.07488,12,3.06065,11,3.06692,10,3.08441,9,3.12128,8,3.05019,7,3.00616,6,2.97838,5,3.30612,4,2.72631
16,3.30627,15,3.01922,14,2.95102,13,3.09007,12,3.09353,11,3.02998,10,3.0277,9,3.30535,8,3.16223,7,3.12922,6,3.09385,5,3.30386,4,2.6512
16,3.30182,15,3.01817,14,2.93299,13,3.04512,12,3.08144,11,3.03441,10,3.09269,9,9089.54,8,3.14706,7,3.08815,6,3.08597,5,3.10208,4,2.54956
16,3.2991,15,3.05082,14,2.95098,13,3.04936,12,3.08201,11,3.02372,10,3.07326,9,4.02967,8,3.0128,7,3.06076,6,3.05595,5,3.36034,4,2.51656
16,3.36828,15,3.06112,14,2.92783,13,3.04018,12,3.03532,11,3.05842,10,3.04458,9,3.22409,8,3.01834,7,3.23304,6,3.0719,5,3.21609,4,3.06751
16,3.49712,15,2.97513,14,2.96271,13,3.06454,12,3.03086,11,3.01941,10,3.06236,9,3.51205,8,2.99486,7,3.084,6,3.05331,5,3.4413,4,3.04462
16,3.30064,15,2.94668,14,2.92278,13,3.04989,12,3.03407,11,3.05041,10,3.00675,9,3.0065,8,2.96011,7,3.06853,6,3.01467,5,3.34824,4,3.24483
16,3.27201,15,2.97617,14,2.92345,13,3.06622,12,3.07514,11,3.04074,10,3.01583,9,2.96916,8,2.98145,7,3.11518,6,3.12088,5,3.32491,4,2.60463
16,3.25323,15,2.9818,14,2.93348,13,3.06052,12,3.05605,11,3.07765,10,3.06129,9,3.06466,8,3.03461,7,2.95939,6,3.43987,5,3.13487,4,3.09956
16,3.2652,15,2.95021,14,2.9224,13,3.05242,12,3.0502,11,3.02032,10,3.09822,9,3.41509,8,3.0434,7,3.14947,6,3.15043,5,2.81102,4,3.01434
16,3.27998,15,2.95631,14,2.95642,13,3.06608,12,3.03583,11,3.08672,10,3.0638,9,3.678,8,2.95583,7,3.31911,6,3.11412,5,2.75128,4,3.28393
16,3.28025,15,2.93008,14,2.92025,13,3.04759,12,3.05264,11,3.0013,10,3.04522,9,3.30538,8,3.01956,7,3.34421,6,3.11079,5,2.86685,4,3.06794
16,3.25929,15,2.93296,14,2.98245,13,3.03376,12,3.04655,11,3.05543,10,3.06874,9,3.37857,8,2.8903,7,3.66668,6,3.15164,5,2.86992,4,3.17374
16,3.26124,15,2.93131,14,3.0054,13,3.07872,12,3.03768,11,3.03062,10,3.11269,9,3.21118,8,2.89221,7,3.52861,6,3.12856,5,2.85784,4,2.48972
16,3.23589,15,2.91476,14,3.01127,13,3.0717,12,3.05965,11,3.03365,10,3.06369,9,3.41235,8,2.89455,7,3.10034,6,3.21443,5,2.70559,4,2.49087
16,3.20449,15,2.91966,14,3.07461,13,3.04936,12,3.05079,11,3.03462,10,3.02261,9,3.15181,8,2.97974,7,3.01856,6,3.25739,5,2.72867,4,2.67986
16,3.25594,15,2.90414,14,3.03467,13,3.06427,12,3.05069,11,3.08697,10,3.08442,9,3.13258,8,3.02002,7,3.01235,6,3.25651,5,2.80901,4,2.64594
16,3.24343,15,2.91632,14,3.04825,13,3.05112,12,3.04654,11,3.06589,10,3.06752,9,3.04194,8,3.01134,7,3.06515,6,3.22374,5,2.68646,4,2.7397
16,3.24819,15,2.91712,14,3.09271,13,3.05367,12,3.05482,11,3.07824,10,3.0705,9,3.12891,8,2.98088,7,3.0677,6,3.13625,5,2.68555,4,3.07345
16,3.25908,15,2.9071,14,3.05584,13,3.03733,12,3.04522,11,3.07049,10,3.04687,9,3.22539,8,2.91561,7,2.99967,6,3.19228,5,2.87563,4,2.51192
16,3.22831,15,2.90301,14,3.06217,13,3.06927,12,3.05788,11,3.05867,10,3.0498,9,3.31185,8,3.00285,7,2.86039,6,3.44133,5,2.70521,4,2.47142
16,3.22232,15,2.91277,14,3.06344,13,3.07367,12,3.06121,11,3.09573,10,3.02969,9,3.40931,8,2.9967,7,2.84714,6,3.22121,5,3.12795,4,2.49206
16,3.23565,15,2.89896,14,3.04772,13,3.04894,12,3.05378,11,3.05955,10,3.06941,9,3.31966,8,2.92193,7,2.92763,6,3.2039,5,3.03535,4,2.79962
16,3.25498,15,2.89879,14,3.03323,13,3.06161,12,3.08977,11,3.07178,10,3.06212,9,3.1982,8,3.02815,7,2.85524,6,3.15632,5,3.18893,4,2.35165
16,3.24895,15,2.88939,14,3.07575,13,3.05188,12,3.06974,11,3.06575,10,3.08366,9,3.21236,8,2.98436,7,2.8835,6,3.1262,5,3.07981,4,2.45885
16,3.21058,15,2.91325,14,3.08671,13,3.06087,12,3.04855,11,3.04971,10,3.0803,9,3.25268,8,2.9323,7,2.83338,6,3.18431,5,3.63189,4,2.4191
16,3.27071,15,2.90355,14,3.07441,13,3.05078,12,3.05946,11,3.08115,10,3.0088,9,3.14406,8,2.91561,7,2.86155,6,3.109,5,2.83168,4,2.47562
